tsn,mv_code_name,birst_code_name,mv_external_product_name,birst_external_product_name,mv_partner_parent_name,birst_partner_parent_name,mv_service_state,birst_service_state,mv_dg_tivomax_promo,birst_dg_tivomax_promo,mv_dg_tivomax_adroll,birst_dg_tivomax_adroll,mv_dg_tivomax_noadroll,birst_dg_tivomax_noadroll,mv_dg_retail_tivo_s5_us,birst_dg_retail_tivo_s5_us,mv_dg_retail_tivo_s6_us,birst_dg_retail_tivo_s6_us,mv_dg_retail_tivo_s7_us,birst_dg_retail_tivo_s7_us,mv_dg_retail_tivo_notuner_s6_us,birst_dg_retail_tivo_notuner_s6_us,mv_dg_webkit_tivoplus,birst_dg_webkit_tivoplus,mv_series,birst_series,mv_dg_webkit_tubitv,birst_dg_webkit_tubitv,mv_dg_webkit_plutotv,birst_dg_webkit_plutotv,,code_name_status,external_product_name_status,partner_parent_name_status,service_state_status,dg_tivomax_promo_status,dg_tivomax_adroll_status,dg_tivomax_noadroll_status,dg_retail_tivo_s5_us_status,dg_retail_tivo_s6_us_status,dg_retail_tivo_s7_us_status,dg_retail_tivo_notuner_s6_us_status,dg_webkit_tivoplus_status,series_status,dg_webkit_tubitv_status,dg_webkit_plutotv_status
D22000004981006,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D22000005050879,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D6903705B5D4596,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D6903B265633E2C,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D6904F07C3C7498,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690B5F4D648D08,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D2200000494797A,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,3,8,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690DE094972DA2,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
848430190BE6E24,Argon 6,Argon 6,Roamio Plus,Roamio Plus,Blue Stream,Blue Stream,3,5,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,5,5,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D1603E40B72A9D0,Smartbox,Smartbox,Arris Smartbox,Arris Smartbox,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D160CE633A50C74,Smartbox,Smartbox,Arris Smartbox,Arris Smartbox,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D2200000143515B,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690387F832327D,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
848430190B8836A,Argon 6,Argon 6,Roamio Plus,Roamio Plus,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,5,5,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
848430190BE5699,Argon 6,Argon 6,Roamio Plus,Roamio Plus,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,5,5,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
848430190C1EA38,Argon 6,Argon 6,Roamio Plus,Roamio Plus,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,5,5,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D2200000502204D,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F000305B28E,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0000D048C3,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000001CF19F7,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,3,22,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000001D855A0,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,3,22,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690C6038BE75C2,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000003DF8089,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0000028DCD49,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0002CB1FA9,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F00031E7987,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0003ED6999,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0001BFDBFA,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0001DC0C30,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0000036DCF65,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A950C25E32AF231,DexterR,DexterM,4K Mini,4K Mini MSO,Blue Stream,Blue Stream,22,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,6,6,N,N,N,N,,Mismatch,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D6905A0F9D534C4,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0002AE994C,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,3,22,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0002A0C9B6,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,3,22,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F00009765B1,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,3,22,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F00000375F1A9,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,3,22,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D22000001435378,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D2200000489053F,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D22000004968161,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D22000004973429,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D2200000505010C,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A8F0F0000431949,TVE,TVE,Unmanaged,Unmanaged,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A8F0F00004373C1,TVE,TVE,Unmanaged,Unmanaged,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A8F0F0000632051,TVE,TVE,Unmanaged,Unmanaged,Blue Stream,Blue Stream,22,11,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A8F0F0000B2C4E2,TVE,TVE,Unmanaged,Unmanaged,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000001B7A4B5,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000002E29B29,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000002E29B63,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0000037F4603,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000003D645E8,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000003D646C8,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F00000405A3C5,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F00000405DC76,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D2200000504161F,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690AF20D66497C,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D22000003052332,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D22000004963036,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D22000005063346,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D6901723DABA525,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D69061896B0FE9C,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D6906BD8FD88608,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690971C5A07EA1,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690AF2BF045B03,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690C3BB5C348C8,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000003D9A476,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000003E5F3A0,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F00019EDD86,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0001B31E8D,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0001E5463B,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F00024913E2,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F00028FC368,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F00037EED56,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0003EB9D48,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0003F76735,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D6907C91B05A7CC,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690A2B3097D1D4,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690D003DF64975,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D690F35888EACAA,TAOS,TAOS,ARRIS 4K DVR,ARRIS 4K DVR,Blue Stream,Blue Stream,22,3,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
D2200000145755C,Smartbox,Smartbox,Evolution Smartbox,Evolution Smartbox,Blue Stream,Blue Stream,3,22,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N/A,N/A,N,N,N,N,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F000003FCA7E7,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0001806200,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0000DA8BEA,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F00010ADE09,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F0001F5FD93,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F000241C1A1,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
A9F0F000272B5F8,TVE,TVE,Managed,Managed,Blue Stream,Blue Stream,22,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N/A,N/A,Y,Y,Y,Y,,Match,Match,Match,Mismatch,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match,Match
